Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ITC,IOC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SBILIFE,SHREECEM,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
25-09-2020,326.15,1925.6,415.05,2957.4,3138.95,5803.3,375.75,439.65,3686.4,770.1,117.1,3060.75,5112.2,2117.5,708.15,827.7,1044.0,577.5,3002.0,162.05,2079.05,1652.0,348.65,170.75,74.1,514.85,1011.45,268.35,1253.05,889.25,592.3,6497.7,84.8,15736.8,68.9,160.75,2201.7,797.05,19008.45,182.2,489.65,2422.3,509.8,127.25,352.1,772.35,1109.35,504.65,3858.5,313.9
28-09-2020,339.55,1945.6,439.25,2966.35,3335.15,5985.95,385.15,443.65,3737.35,774.8,120.0,3097.15,5129.85,2180.95,734.2,835.25,1054.2,581.2,3088.9,167.7,2063.3,1681.45,363.0,173.3,75.65,555.1,1010.4,277.0,1278.7,902.85,615.25,6703.0,87.5,15719.8,71.85,168.15,2216.25,813.0,19533.15,187.25,510.1,2426.3,517.0,132.85,361.0,779.4,1138.75,509.8,3922.0,311.55
29-09-2020,341.0,1959.95,426.85,2897.5,3294.75,5876.7,386.55,435.6,3736.85,762.35,117.65,3061.9,5084.2,2198.5,721.45,812.75,1062.55,570.8,3174.95,176.4,2033.2,1713.1,357.05,169.4,74.85,536.25,1009.0,284.1,1263.25,895.45,613.2,6742.75,85.15,15620.85,69.15,163.3,2245.05,809.1,19834.65,185.05,506.15,2488.4,503.25,131.7,370.05,768.15,1167.3,493.1,4062.1,311.5
30-09-2020,341.75,1986.4,424.65,2881.1,3278.6,5852.35,353.05,420.95,3798.15,774.7,116.0,3047.95,5187.8,2202.8,744.2,811.6,1078.6,559.4,3147.3,175.25,2068.25,1740.05,354.75,171.7,73.9,527.4,1008.25,277.75,1268.2,901.6,607.9,6743.45,85.1,15918.65,69.25,162.45,2234.35,811.45,20256.95,185.4,500.45,2492.3,499.95,133.3,359.75,791.75,1201.35,502.9,4049.55,313.55
01-10-2020,353.3,2040.45,443.7,2985.4,3442.8,6053.6,353.3,432.35,3808.6,773.0,117.25,3064.9,5112.05,2197.65,754.55,812.95,1106.95,569.2,3151.45,174.1,2095.0,1790.65,369.2,170.85,74.1,592.2,1017.65,282.05,1305.05,902.8,610.15,6796.3,84.9,16000.5,69.15,164.6,2225.25,818.9,20611.0,190.3,506.9,2523.45,509.1,133.5,364.95,822.5,1198.65,505.65,4097.75,313.05
05-10-2020,350.35,2028.0,444.15,2952.3,3382.9,5881.15,354.15,424.45,3830.45,778.65,118.4,3126.2,5159.5,2210.15,750.15,824.2,1114.35,574.75,3129.2,179.05,2111.05,1785.1,373.1,169.25,75.55,601.55,1048.7,290.1,1314.6,896.95,607.0,6818.85,84.45,16033.15,69.2,162.85,2212.2,824.95,20131.8,188.75,523.1,2705.8,503.55,133.9,382.3,841.25,1194.35,507.1,4047.15,333.95
06-10-2020,362.9,2090.0,449.65,2972.25,3474.3,5995.4,352.05,426.75,3765.85,780.35,116.8,3162.6,5136.5,2197.6,757.7,829.15,1144.1,582.05,3136.35,176.9,2115.9,1934.4,380.6,169.9,75.35,622.8,1055.75,291.35,1338.25,892.6,627.4,6892.4,84.15,15876.85,69.35,163.2,2210.35,830.05,20296.95,191.6,521.05,2714.3,505.6,144.75,377.4,847.4,1199.95,509.55,4136.1,330.05
07-10-2020,360.65,2105.0,453.1,3077.4,3331.15,5905.25,342.25,422.45,3785.95,773.6,114.45,3181.9,5104.95,2238.0,759.65,828.05,1162.25,578.95,3233.65,172.85,2139.35,1948.75,382.65,169.5,75.2,619.1,1066.55,291.45,1324.7,887.9,631.6,7046.9,82.8,16114.4,70.5,159.6,2257.5,827.95,20712.5,190.7,511.75,2735.95,505.05,141.0,371.1,846.35,1254.0,510.85,4213.35,335.3
08-10-2020,359.75,2088.65,451.9,3074.55,3326.45,5871.95,340.05,424.45,3794.7,811.45,113.3,3231.45,5194.4,2208.8,770.35,849.55,1191.8,583.15,3279.15,174.25,2160.8,1949.25,387.5,167.15,75.5,617.7,1093.7,292.95,1320.1,881.05,634.15,7079.85,82.6,16304.6,68.45,158.3,2239.25,821.05,20735.55,191.5,524.1,2825.7,488.25,140.95,373.65,860.3,1254.15,509.4,4346.0,359.45
09-10-2020,357.2,2050.6,468.05,3059.8,3317.9,5915.2,345.0,425.2,3745.1,803.15,114.9,3190.0,5153.0,2217.95,745.1,855.75,1233.55,573.8,3327.4,170.0,2139.65,1957.65,401.5,167.85,76.5,623.05,1106.8,292.0,1319.85,908.45,633.2,7062.4,82.9,16034.1,70.3,158.0,2233.45,805.9,21198.5,198.3,512.9,2812.95,471.25,138.45,369.5,854.15,1255.2,497.3,4298.35,374.0
12-10-2020,357.65,2077.85,468.0,3022.75,3327.2,5912.75,341.6,415.05,3731.5,813.65,113.2,3207.25,5220.5,2181.35,744.7,865.8,1213.65,563.4,3284.7,172.15,2138.4,1965.4,404.05,172.2,75.7,614.45,1132.1,285.15,1312.9,905.75,634.4,7136.65,82.75,15902.2,69.15,159.8,2237.05,791.65,20956.1,198.7,513.9,2830.0,474.7,135.9,371.1,856.9,1256.75,507.1,4306.3,377.5
13-10-2020,349.9,2064.65,461.35,3034.45,3272.6,5867.65,339.1,415.3,3745.65,787.15,113.85,3139.15,5168.75,2219.55,749.45,900.4,1198.45,566.7,3288.05,173.25,2138.2,1943.4,396.25,170.15,76.1,608.2,1157.8,289.95,1344.95,896.45,627.9,7032.9,82.65,15673.0,69.1,160.45,2280.7,786.55,21088.0,195.7,503.15,2826.55,468.95,134.1,368.35,868.2,1228.85,506.5,4382.75,375.95
14-10-2020,348.95,2071.35,471.3,3054.15,3372.05,6100.05,332.9,413.25,3789.8,781.5,110.55,3130.45,5123.0,2253.9,763.6,890.45,1211.5,572.35,3310.8,174.2,2158.15,1979.85,406.8,167.8,74.65,622.65,1137.0,290.65,1353.35,915.2,623.85,7002.35,79.1,15673.05,67.0,157.05,2287.5,810.6,21135.9,200.05,502.2,2809.6,489.8,130.7,375.55,848.85,1223.45,510.9,4442.85,350.45
15-10-2020,342.8,2090.45,462.6,3027.4,3214.75,5899.05,326.65,399.2,3731.0,768.3,110.6,3111.4,5056.25,2248.6,750.1,860.0,1169.25,561.5,3314.3,173.65,2152.55,1947.2,391.0,165.05,74.55,598.0,1108.25,291.55,1309.55,888.8,617.3,6892.6,79.0,15602.75,66.05,155.75,2206.5,804.75,20642.25,192.85,490.3,2740.6,474.1,126.95,373.9,812.4,1213.6,506.55,4383.3,341.6
16-10-2020,349.95,2061.2,472.4,3044.75,3231.35,5952.3,339.95,401.65,3747.2,782.35,111.35,3222.7,5080.55,2269.9,772.7,827.15,1199.35,561.15,3346.45,179.8,2150.55,1961.7,396.1,165.7,74.2,608.3,1127.5,311.05,1336.55,894.1,606.65,6894.9,80.3,15430.25,67.25,158.95,2175.8,799.55,21177.45,195.95,486.9,2763.3,477.1,127.75,393.85,822.75,1223.15,466.95,4482.1,339.65
19-10-2020,347.55,2070.1,492.95,2980.0,3267.2,5981.1,346.65,397.7,3772.45,764.0,114.7,3093.4,5058.15,2198.15,773.15,844.75,1203.55,570.5,3248.7,182.7,2177.8,2031.5,417.1,168.25,76.8,627.1,1125.9,313.5,1376.7,902.9,597.45,6851.95,81.65,16093.15,69.3,159.75,2176.2,798.3,21102.25,204.0,483.65,2711.55,475.85,128.25,395.5,824.15,1228.8,463.45,4514.6,343.2
20-10-2020,348.95,2118.5,493.95,3004.2,3262.15,5951.85,343.35,405.0,3553.15,764.3,113.65,3085.75,5071.15,2194.45,777.2,879.65,1223.95,571.0,3237.6,180.8,2173.1,2015.3,414.6,167.45,75.05,625.25,1137.5,318.7,1368.8,917.3,602.25,6844.6,80.65,16252.55,67.4,157.2,2155.9,800.75,21184.8,203.05,486.35,2739.0,477.9,129.65,392.4,849.85,1233.5,455.95,4544.35,346.75
21-10-2020,355.35,2114.3,501.45,3018.0,3232.85,5904.15,349.55,419.0,3397.25,767.1,115.1,3078.95,5046.75,2181.35,791.75,871.05,1246.7,562.7,3178.35,185.95,2163.15,2048.75,420.3,167.65,76.0,628.1,1148.35,322.95,1393.3,924.45,600.85,6861.85,82.3,16030.85,67.8,163.75,2124.6,785.35,21147.5,203.75,490.2,2675.4,465.3,130.25,404.05,845.9,1244.7,454.2,4629.1,343.45
22-10-2020,358.35,2099.9,510.3,3006.2,3314.45,5873.4,349.35,430.65,3458.35,757.5,115.8,3093.5,5022.0,2159.45,791.65,866.25,1233.3,561.1,3081.5,184.45,2179.35,2042.55,412.9,168.55,77.7,608.75,1129.05,325.5,1393.05,936.3,604.35,6811.55,84.65,15909.45,68.85,165.1,2106.95,780.8,20991.7,203.3,485.55,2671.15,466.2,133.5,409.65,837.45,1229.45,454.5,4614.55,344.45
23-10-2020,364.35,2120.25,507.2,3082.25,3316.9,5831.55,351.55,434.4,3469.75,757.55,117.7,3068.85,5018.25,2181.9,785.2,852.45,1235.8,564.5,3111.05,182.25,2143.85,2059.7,416.95,170.75,78.25,608.15,1122.5,321.25,1383.05,941.25,625.15,7103.25,86.25,15865.45,69.0,170.15,2113.05,770.7,20521.15,202.8,484.5,2686.8,472.8,137.0,423.45,848.25,1241.7,450.95,4504.55,342.4
26-10-2020,363.7,2080.45,493.35,2895.15,3293.9,5700.95,346.1,434.05,3485.4,747.15,114.55,3042.15,4978.1,2108.1,780.0,847.8,1210.9,578.65,2897.95,172.4,2166.75,2073.35,404.45,168.55,78.1,616.65,1112.45,308.3,1416.9,951.75,597.15,7054.8,85.95,16259.35,68.2,172.05,2029.1,778.85,20424.7,196.7,474.5,2688.2,476.95,133.7,408.4,819.25,1215.5,433.4,4485.4,339.8
27-10-2020,364.4,2197.8,508.1,2947.35,3453.25,5667.25,348.65,433.35,3572.25,770.25,113.95,3156.85,5099.4,2118.25,779.1,847.25,1233.1,587.3,2911.95,174.45,2176.7,2041.35,409.95,167.2,78.1,614.0,1090.85,308.95,1587.65,981.95,597.15,7158.4,89.45,17229.85,66.85,173.5,2034.5,774.45,21734.35,194.65,470.45,2630.15,498.75,135.65,411.0,828.65,1231.8,438.55,4566.95,334.05
28-10-2020,353.65,2159.55,504.7,2944.05,3370.8,5642.35,345.45,451.85,3541.7,765.25,112.7,3131.45,4951.0,2135.0,777.25,829.6,1209.6,586.15,2946.2,170.45,2164.35,1968.9,396.05,165.5,78.05,592.85,1076.55,305.85,1551.35,982.85,604.15,7186.05,88.1,17119.15,66.35,172.85,2011.45,771.0,21361.2,190.45,463.4,2622.2,492.85,134.8,402.3,804.3,1217.0,450.75,4469.3,335.65
29-10-2020,342.7,2225.45,493.85,2925.35,3380.05,5623.95,341.8,450.8,3532.65,762.3,110.85,3107.6,4941.95,2136.85,770.2,840.05,1187.2,586.1,2894.0,167.9,2122.1,1934.3,399.9,163.85,78.4,588.7,1074.85,306.8,1570.9,934.5,591.95,7117.7,86.5,16870.6,64.4,171.6,2026.9,761.5,21677.0,188.7,456.35,2632.65,492.0,131.9,401.4,804.25,1178.2,450.25,4576.8,337.45
30-10-2020,359.85,2211.5,492.5,2886.9,3309.0,5573.5,354.45,433.75,3473.25,754.5,114.2,3142.05,4888.65,2085.6,778.35,841.95,1183.55,589.75,2799.8,170.65,2071.3,1923.55,392.6,165.25,79.55,585.7,1060.6,309.0,1547.4,929.5,594.0,6965.15,87.6,17161.6,64.9,171.0,2054.5,769.15,21694.55,189.25,465.75,2664.85,492.85,132.65,410.55,813.3,1165.75,453.25,4574.05,340.7
02-11-2020,356.9,2172.85,522.65,2843.7,3419.8,5701.45,346.4,457.4,3420.3,751.25,115.7,3048.65,4858.65,2029.65,787.85,822.4,1215.25,587.5,2835.65,170.75,2072.0,2040.8,417.45,166.75,78.2,628.35,1072.3,309.35,1580.7,929.3,596.05,6868.35,89.2,17114.95,65.7,173.05,1877.45,766.05,21671.35,196.05,469.4,2604.6,493.75,132.85,402.85,814.65,1168.5,445.35,4550.8,334.8
03-11-2020,353.65,2154.65,534.15,2914.85,3490.8,5743.6,350.85,454.6,3403.65,759.3,116.5,3089.9,4877.35,2095.0,791.15,814.05,1247.95,599.05,2937.4,179.75,2055.7,2130.95,443.85,170.1,78.0,646.6,1062.55,314.75,1593.6,947.75,595.8,6913.35,85.95,16892.5,66.3,179.95,1850.4,788.9,21876.1,204.75,485.6,2633.6,489.5,134.1,406.9,808.1,1199.95,417.05,4549.55,335.65
04-11-2020,361.1,2169.45,525.15,2926.1,3561.45,5811.85,348.85,453.05,3470.7,781.15,114.8,3196.2,4935.6,2097.4,783.1,815.15,1257.4,594.25,2968.0,176.5,2060.05,2088.2,437.05,169.8,77.95,678.05,1093.95,317.85,1630.7,939.85,596.8,6954.05,85.1,16997.1,66.45,177.1,1913.2,791.0,21910.35,207.0,504.65,2653.15,492.75,135.9,403.9,826.85,1215.65,401.35,4531.6,342.95
05-11-2020,368.65,2238.3,539.3,2949.3,3736.9,6055.15,366.3,457.3,3499.25,793.5,119.85,3209.0,4958.5,2119.8,804.4,842.9,1269.2,592.05,2944.35,187.35,2102.35,2100.7,438.5,174.75,79.8,714.4,1104.0,327.7,1675.45,958.1,602.1,7092.8,86.8,17221.3,67.6,179.05,1955.0,805.0,22239.4,218.65,512.5,2685.7,506.45,137.65,425.5,840.7,1242.1,418.4,4617.9,345.4
06-11-2020,371.1,2209.05,541.75,2977.4,3780.75,6286.45,362.45,449.9,3513.55,789.95,121.8,3237.25,4902.95,2139.05,794.35,850.1,1307.65,590.6,2945.45,188.15,2094.15,2138.45,442.8,173.95,80.25,738.65,1112.75,326.45,1718.05,960.75,613.6,6907.6,87.3,17006.65,68.0,178.45,2029.15,801.25,22053.05,219.2,509.15,2707.45,504.2,139.0,426.5,851.15,1253.5,422.4,4556.0,345.75
09-11-2020,367.05,2225.2,565.05,3001.95,3865.0,6283.35,375.55,471.8,3548.3,763.2,121.75,3423.75,4879.65,2192.85,792.15,855.0,1340.55,592.85,2954.25,194.7,2132.55,2152.1,462.7,172.8,81.2,775.45,1136.55,333.1,1728.15,965.85,616.35,6872.15,89.45,17332.0,68.45,184.05,2050.7,808.15,22604.7,219.5,510.15,2726.6,509.85,141.0,438.3,872.75,1285.05,426.75,4625.25,351.95
10-11-2020,366.75,2199.75,583.6,2997.5,4208.55,6687.65,382.8,466.4,3508.35,717.3,124.8,3263.4,4698.0,2234.85,789.5,809.7,1393.65,609.65,2951.25,192.35,2136.6,2272.1,483.85,178.35,84.25,835.2,1091.05,334.8,1752.95,1033.7,619.95,6793.45,91.5,16604.75,70.75,185.9,2084.55,829.4,22762.8,231.7,490.9,2649.6,498.4,146.0,441.9,821.3,1305.4,432.8,4719.55,342.3
11-11-2020,371.6,2181.7,608.65,3023.1,4268.8,6944.8,394.0,478.6,3492.75,742.35,125.85,3353.15,4882.15,2326.7,803.1,826.05,1389.95,623.45,3060.15,204.05,2131.15,2324.3,486.55,185.3,85.0,787.95,1122.5,342.75,1807.85,1059.45,633.2,6857.35,92.9,16697.6,72.35,189.65,1997.2,839.55,22867.55,234.2,506.05,2687.8,503.45,150.95,473.95,837.5,1274.7,435.7,4823.8,346.75
12-11-2020,368.05,2171.8,599.7,3017.45,4298.3,7026.2,394.65,479.85,3515.3,739.7,122.1,3367.05,4826.85,2350.75,826.95,824.7,1371.7,630.4,3085.8,208.6,2192.1,2332.1,476.7,188.0,85.3,769.2,1117.75,338.0,1754.75,1073.2,632.7,6836.85,90.8,16718.6,71.55,189.5,1980.0,837.75,23441.6,226.8,509.25,2671.05,508.75,151.2,473.15,843.25,1278.1,429.6,4846.1,345.55
13-11-2020,365.5,2179.95,610.35,3040.75,4376.05,7261.1,394.0,475.75,3514.45,744.65,125.9,3432.95,4856.9,2514.6,841.35,828.1,1358.8,627.5,3128.9,210.55,2185.35,2306.75,485.55,187.1,84.75,768.55,1124.2,343.2,1763.3,1051.5,629.85,6809.25,91.45,16825.65,72.15,188.85,1996.4,831.85,23435.5,229.45,508.45,2656.85,513.25,146.35,486.55,838.85,1288.45,425.35,4899.75,344.15
14-11-2020,366.1,2184.6,613.15,3041.9,4374.8,7335.55,412.85,481.5,3527.35,745.75,127.1,3444.95,4872.05,2540.55,838.6,830.5,1369.7,636.1,3115.7,209.3,2187.7,2311.25,486.9,188.6,86.65,770.45,1133.45,341.95,1770.55,1059.2,631.35,6852.25,90.9,16838.15,72.65,188.0,2002.3,840.45,23363.25,229.65,514.0,2670.35,516.15,148.85,492.2,840.15,1286.8,429.25,4908.2,345.45
17-11-2020,379.65,2187.65,628.8,3045.15,4488.0,7365.35,394.65,484.55,3509.8,742.55,128.7,3427.0,4784.15,2541.7,842.9,815.0,1408.45,670.05,3031.3,213.55,2177.6,2349.0,486.4,187.35,84.95,784.15,1123.7,340.95,1796.65,1080.9,637.25,6981.45,88.7,16982.85,71.3,186.8,1993.25,863.15,23989.75,240.2,518.4,2666.05,518.3,158.0,522.7,845.25,1301.95,429.65,4909.05,348.7
18-11-2020,391.1,2195.75,636.3,3037.9,4653.75,7789.95,383.05,478.4,3500.35,742.95,128.25,3451.8,4703.8,2614.15,848.95,814.3,1408.7,664.8,2983.0,219.35,2132.1,2364.9,497.65,184.05,85.25,828.3,1110.55,342.6,1830.6,1148.15,705.75,7054.3,88.3,16872.6,71.95,185.4,1987.2,857.95,24069.25,252.0,513.0,2626.65,516.9,173.5,517.2,836.1,1280.1,426.3,4927.5,345.3
19-11-2020,381.9,2161.7,611.5,3034.25,4536.55,7823.4,383.7,468.55,3511.35,742.1,122.05,3435.05,4707.7,2551.25,836.75,804.55,1374.35,646.05,2988.5,213.85,2130.75,2324.6,478.75,187.9,84.7,818.0,1096.75,331.2,1826.35,1134.25,703.9,6963.3,89.8,16934.15,72.15,189.8,1973.15,846.75,23661.65,239.75,507.35,2636.9,515.6,167.95,523.6,822.9,1292.45,416.5,4778.0,342.6
20-11-2020,375.85,2166.55,607.85,3058.55,4715.85,8542.6,383.3,483.7,3552.1,739.9,121.45,3469.1,4670.95,2590.65,856.0,819.25,1403.65,663.9,2998.65,215.55,2120.25,2334.8,480.2,191.7,84.85,811.0,1103.35,336.15,1889.4,1132.3,715.6,6965.85,91.8,17460.4,71.65,191.85,1899.5,845.45,23948.7,242.75,503.25,2660.25,519.05,169.1,532.9,837.55,1365.15,420.4,4862.55,346.3
23-11-2020,375.15,2186.25,595.6,3077.75,4811.45,8774.35,394.45,477.25,3557.4,746.3,122.75,3546.3,4828.75,2597.35,854.6,839.2,1394.6,661.3,3059.75,218.05,2129.4,2250.8,468.25,190.85,86.45,849.75,1139.85,337.75,1897.85,1125.85,705.45,6987.75,93.65,17786.4,76.5,194.75,1950.7,831.6,24465.3,238.7,512.85,2724.25,521.65,170.7,543.1,865.75,1347.6,426.45,4889.5,355.85
24-11-2020,392.25,2207.9,619.65,3095.7,4810.65,8859.7,389.75,474.25,3562.25,748.45,123.25,3537.05,4915.5,2693.3,853.25,840.5,1438.2,664.15,3074.15,226.0,2157.35,2217.7,478.2,195.55,86.15,853.7,1140.05,340.85,1924.9,1135.5,729.35,7158.4,94.15,17677.6,76.1,194.5,1964.05,838.95,24243.55,243.85,520.15,2722.05,526.85,172.05,548.3,877.65,1327.15,427.45,4873.2,355.5
25-11-2020,398.95,2154.3,599.85,3051.25,4689.75,8717.75,382.05,464.1,3555.8,731.65,123.95,3469.45,4806.3,2595.1,843.1,824.7,1402.8,665.1,3008.75,223.45,2135.85,2191.35,472.7,193.85,85.75,855.05,1115.65,338.25,1862.45,1116.0,719.95,7055.7,93.95,17520.2,80.8,195.3,1947.8,849.05,23698.8,243.0,506.2,2701.3,514.8,171.45,541.25,862.25,1306.95,418.6,4819.85,350.0
26-11-2020,410.15,2155.3,612.55,3129.2,4821.25,8806.7,378.0,468.4,3548.75,738.7,125.05,3544.3,4901.35,2549.2,877.4,842.05,1426.65,660.8,3024.55,229.9,2154.2,2238.4,475.3,194.8,85.6,850.55,1113.2,359.2,1889.1,1118.85,728.5,6994.25,94.1,17741.95,80.2,197.65,1952.6,851.5,24381.15,245.45,511.7,2720.6,519.85,173.75,568.4,857.05,1327.4,420.55,4834.15,354.85
27-11-2020,411.55,2215.3,601.6,3173.55,4908.8,8758.8,373.0,463.25,3637.95,745.6,125.55,3605.1,4828.95,2534.65,875.75,822.1,1440.85,646.8,3108.85,226.35,2138.2,2256.25,473.35,193.65,84.6,857.65,1100.0,350.2,1907.1,1122.4,722.0,7035.8,94.7,17888.95,78.5,192.4,1929.8,846.05,24306.35,244.25,511.65,2679.65,538.0,180.35,577.35,876.85,1361.2,417.7,4802.0,350.5
01-12-2020,423.8,2230.05,603.65,3243.65,4861.1,8746.55,379.3,479.45,3629.35,755.6,126.4,3620.75,4830.4,2532.7,907.8,834.1,1433.3,641.9,3110.25,229.3,2133.05,2306.95,485.1,194.4,85.85,895.5,1137.85,358.15,1875.85,1115.95,734.55,7101.7,93.75,17418.15,81.55,192.35,1954.9,851.35,24908.4,248.05,539.35,2726.8,529.3,179.75,585.8,907.3,1341.1,433.05,4910.5,352.85
02-12-2020,438.2,2315.85,608.1,3338.15,4823.9,8802.2,384.5,484.9,3597.0,758.35,129.75,3639.55,4850.25,2532.5,915.5,843.15,1406.95,636.5,3126.2,231.85,2139.3,2276.35,480.45,195.95,88.4,897.3,1140.9,368.4,1814.2,1113.75,753.6,7206.5,94.8,17266.45,84.85,194.15,1958.15,875.55,24635.7,246.95,544.65,2749.55,539.25,183.6,604.35,908.7,1389.0,441.95,4933.1,358.9
03-12-2020,435.8,2411.4,602.7,3294.4,4867.45,9114.05,393.9,479.9,3635.95,762.15,133.45,3692.35,4923.05,2549.5,910.05,862.2,1377.2,647.95,3139.85,242.0,2127.75,2253.95,481.85,196.2,89.9,896.25,1126.45,370.85,1821.0,1125.15,745.85,7739.1,98.55,17492.15,88.7,193.45,1964.05,858.15,24905.15,256.3,548.25,2709.45,550.4,184.85,620.9,915.15,1418.5,454.75,4893.5,360.3
04-12-2020,453.7,2438.75,614.5,3311.4,4875.35,9052.45,392.3,493.75,3648.2,766.95,133.3,3711.95,4908.55,2553.5,931.5,858.5,1385.6,643.25,3180.45,252.7,2184.2,2245.9,502.05,198.2,90.4,913.65,1134.65,370.4,1846.25,1149.5,750.55,7803.15,98.55,17828.7,89.85,194.35,1946.75,863.0,24912.85,263.5,569.05,2727.55,563.5,184.15,622.7,923.1,1437.15,455.7,5091.4,360.8
07-12-2020,471.5,2472.55,619.25,3319.55,4829.45,9051.95,395.0,508.95,3628.95,773.15,136.8,3717.55,5029.1,2561.15,937.7,855.3,1372.25,649.55,3174.05,251.25,2256.15,2303.8,510.45,203.15,91.7,935.15,1143.5,365.0,1820.55,1169.7,752.3,7743.4,99.75,17562.55,91.55,193.5,1958.2,851.75,24954.15,269.6,582.3,2737.7,567.85,183.55,614.55,944.3,1425.3,475.95,5056.5,358.45
